"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Ovis canadensis","Shaw, 1804","","bighorn sheep","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Artiodactyla","Ruminantia","","Bovidae","Antilopinae","Caprini","Ovis","canadensis",,"",,"native","S3? (2015)","","1903-10-28","Mackey ; Dippie, George F.","CMN","CMNMA 32241",1804081735,"2023-07-09","student_of_life","iNaturalist","172404167",4153486372,49,"confirmed","observed",,42391,"MAM"
"Peromyscus keeni","Rhoads, 1894","","northwestern deer mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Cricetidae","Neotominae","Reithrodontomyini","Peromyscus","keeni",,"",,"native","S5 (2015)","","1911-07-04","Spreadborough, William","CMN","CMNMA 1599",1804086637,"2021-05-06","Tumtumtree","iNaturalist","77659394",4420958338,194,"confirmed","observed",,44387,"MAM"
"Peromyscus maniculatus","Wagner, 1845","","deer mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Cricetidae","Neotominae","Reithrodontomyini","Peromyscus","maniculatus",,"",,"native","S5 (2015)","","1800-01-01","Collector(s): Joan A. Dragavon; Preparator(s): John Rozdilsky","UWBM","UWBM:Mamm:36034",1702675146,"2014-10-21","",,"",3351679300,3290,"confirmed","unobserved",,44396,"MAM"
"Peromyscus sonoriensis","(J. A. Wagner, 1845)","","western deer mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Cricetidae","Neotominae","Reithrodontomyini","Peromyscus","sonoriensis",,"",,"unlisted","unlisted","","2007-05-26","jamie_fenneman","iNaturalist","156328567",4097007540,"2023-10-29","Liam Steele","iNaturalist","189418679",4436203675,93,"confirmed","observed",,1431239,"MAM"
"Phenacomys intermedius","Merriam, 1889","","western heather vole","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Cricetidae","Arvicolinae","Pliophenacomyini","Phenacomys","intermedius",,"",,"native","S5","","1928-08-03","I.McT. Cowan","UBCBBM","M017361",1292012538,"1934-06-30","","MVZ","MVZ:Mamm:65983",1145859560,4,"reported","unobserved",,45714,"MAM"
"Procyon lotor","Linnaeus, 1758","","common raccoon","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Procyonidae","","","Procyon","lotor",,"",,"native","S5 (2015)","","1910-04-01","","MVZ","MVZ:Mamm:12467",1145692800,"2023-10-28","Guerric Haché","iNaturalist","189220403",4436292705,1173,"confirmed","observed",,41663,"MAM"
"Puma concolor","Linnaeus, 1771","","cougar","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Felidae","Felinae","","Puma","concolor",,"",,"native","S4","","1899-12-31","","UMNH","UMNH:Mamm:500",1656064466,"2023-07-19","Lauren Bosch","iNaturalist","173888936",4165593145,49,"confirmed","observed",,42007,"MAM"
"Rattus norvegicus","Berkenhout, 1769","","brown rat","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Muridae","Murinae","Rattini","Rattus","norvegicus",,"",,"exotic","S (2020)","","1921-11-28","","UWBM","UWBM:Mamm:18818",1702667079,"2023-10-15","saintaardvark","iNaturalist","187681649",4430619494,96,"confirmed","observed",,44576,"MAM"
"Rattus rattus","Linnaeus, 1758","","black rat","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Muridae","Murinae","Rattini","Rattus","rattus",,"",,"exotic","S (2020)","","1921-11-24","Racey, K","ROM","2704140104",1211858945,"2023-10-13","Jamie Schultz","iNaturalist","187490731",4430589945,121,"confirmed","observed",,44575,"MAM"
"Scapanus orarius","True, 1896","","coast mole","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Talpidae","Scalopinae","Scalopini","Scapanus","orarius",,"",,"native","S4?","","1895-04-15","Allan Cyril Brooks","MCZ","BANGS-3557",476808078,"2023-10-29","Joshua","iNaturalist","189388611",4436242959,204,"confirmed","observed",,47007,"MAM"
"Scapanus townsendii","Bachman, 1839","","Townsend's mole","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Talpidae","Scalopinae","Scalopini","Scapanus","townsendii",,"",,"native","S1 (2015)","1-E (2005)","1995-01-01","Tim Sheehan","UBCBBM","M016889",1292012079,"2021-02-28","John D Reynolds","iNaturalist","106049168",4046674448,4,"confirmed","observed",,47010,"MAM"
"Sciurus carolinensis","Gmelin, 1788","","eastern grey squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Sciurinae","Sciurini","Sciurus","carolinensis",,"",,"exotic","S (2020)","","1944-11-05","I.McT. Cowan","UBCBBM","M001164",1291996450,"2023-10-29","Matthew S.","iNaturalist","189528194",4436455433,3048,"confirmed","observed",,46017,"MAM"
"Sciurus griseus","Ord, 1818","","western grey squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Sciurinae","Sciurini","Sciurus","griseus",,"",,"unlisted","unlisted","","1978-08-28","33304576","naturgucker","-1933592076",3388580002,"2011-08-09","-1400777240","naturgucker","-92638",2329965452,2,"confirmed","unobserved",,46023,"MAM"
"Sciurus niger","Linnaeus, 1758","","fox squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Sciurinae","Sciurini","Sciurus","niger",,"",,"exotic","S (2020)","","2005-07-23","User 114585",,"OBS.202707086",3727087315,"2023-10-25","troyvolunteer","iNaturalist","189217785",4436231987,10,"confirmed","observed",,46020,"MAM"
"Sorex bendirii","Merriam, 1884","","Bendire's shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","bendirii",,"",,"native","S2? (2015)","1-E (2003)","1895-05-01","Allan Cyril Brooks","MCZ","BANGS-3563",476822562,"1978-07-02","Collector(s): Ernest S. Booth; Preparator(s): Ernest S. Booth","UWBM","UWBM:Mamm:71770",1702709873,41,"reported","unobserved",,46446,"MAM"
"Sorex cinereus","Kerr, 1792","","masked shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","cinereus",,"",,"native","S5 (2015)","","1895-05-11","Allan Cyril Brooks","MCZ","BANGS-3587",476820925,"2023-03-26","natueharak","iNaturalist","152426668",4075990695,50,"confirmed","observed",,59815,"MAM"
"Sorex monticola","Merriam, 1890","","dusky shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","monticola",,"",,"native","S5","","1800-01-01","Collector(s): I. Whitehouse; Preparator(s): I. Whitehouse","UWBM","UWBM:Mamm:71511",1702709668,"1994-01-01","Preparator(s): John R. Demboski","UAM","UAM:Mamm:61318",897071065,354,"reported","unobserved",,46456,"MAM"
"Sorex navigator","(Baird, 1858)","","western water shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","navigator",,"",,"native","S5 (2018)","","1916-07-22","Spreadborough, William","CMN","CMNMA 2680",1804079443,"1949-06-22","Kenneth Racey","YPM","YPM MAM 001833",1039520034,21,"reported","unobserved",,1370755,"MAM"
"Sorex palustris","Richardson, 1828","","American water shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","palustris",,"",,"native","S2S4 (2015)","","1923-09-03","Racey, K","ROM","2704140063",1211860584,"1998-07-03","Preparator(s): John Rozdilsky","UWBM","UWBM:Mamm:73732",1702711817,7,"reported","unobserved",,46355,"MAM"
"Sorex rohweri","Rausch, Feagin, & Rausch, 2007","","vagrant shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","rohweri",,"",,"native","S2?","","1931-08-31","K. Racey","UBCBBM","M006457",1292001587,"2004-05-24","D. Nagorsen  S. Hilton","UBCBBM","M017175",1292012365,2,"confirmed","unobserved",,75088,"MAM"
"Sorex trowbridgii","Baird, 1857","","Trowbridge's shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","trowbridgii",,"",,"native","S3 (2015)","","1906-05-05","Spreadborough, William","CMN","CMNMA 1240",1804075313,"2022-07-12","abooth86","iNaturalist","146407091",4022179478,20,"confirmed","observed",,46503,"MAM"
"Sorex vagrans vagrans","Baird, 1857","","vagrant shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","vagrans",,"",,"native","S5","","1893-11-03","William C. Colt","MCZ","BANGS-1832",476808257,"2023-05-04","Steve Taylor","iNaturalist","159686201",4112069173,2220,"confirmed","observed",,345876,"MAM"
"Spilogale gracilis","Merriam, 1890","","western spotted skunk","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Mephitidae","Mephitinae","","Spilogale","gracilis",,"",,"native","S2S3 (2023)","","1894-12-22","Allan Cyril Brooks","MCZ","BANGS-5544",476827564,"2020-06-24","mbpongrac","iNaturalist","53086007",2818826316,19,"confirmed","observed",,58393,"MAM"
"Sus scrofa","Linnaeus, 1758","","wild boar","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Artiodactyla","Suina","","Suidae","Suinae","Suini","Sus","scrofa",,"",,"exotic","S (2021)","","1943-01-01","I.McT. Cowan","UBCBBM","M000899",1291996164,"1943-01-01","I.McT. Cowan","UBCBBM","M000899",1291996164,1,"reported","unobserved",,42134,"MAM"
"Sylvilagus floridanus","J. A. Allen, 1890","","eastern cottontail","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Lagomorpha","","","Leporidae","","","Sylvilagus","floridanus",,"",,"exotic","S (2020)","","1941-08-04","Collector(s): J. Waskey; Preparator(s): J. Waskey","UWBM","UWBM:Mamm:51266",1702689149,"2023-10-27","Tom Poleski","iNaturalist","189177774",4436432513,1493,"confirmed","observed",,43111,"MAM"
"Synaptomys borealis","Richardson, 1828","","northern bog lemming","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Cricetidae","Arvicolinae","Lemmini","Synaptomys","borealis",,"",,"native","S5","","1927-08-17","Racey, Kenneth","CMN","CMNMA 11626",1804091484,"1937-09-10","K. Racey","UBCBBM","M005211",1292000402,8,"reported","unobserved",,45760,"MAM"
"Tamiasciurus douglasii","Bachman, 1838","","soft-haired squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Sciurinae","Sciurini","Tamiasciurus","douglasii",,"",,"native","S4S5 (2015)","","1800-01-01","","UWBM","UWBM:Mamm:18658",1702666864,"2023-10-28","John D Reynolds","iNaturalist","189432307",4436405038,1525,"confirmed","observed",,46259,"MAM"
"Tamiasciurus hudsonicus","Erxleben, 1777","","American red squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Sciurinae","Sciurini","Tamiasciurus","hudsonicus",,"",,"native","S5 (2015)","","1889-10-09","C. P. Streator","FMNH","4689",665772775,"2023-10-30","woodlandskipper","iNaturalist","189509382",4436310624,585,"confirmed","observed",,46260,"MAM"
"Urocitellus columbianus","(Ord, 1815)","","Columbian ground squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Xerinae","Marmotini","Urocitellus","columbianus",,"",,"native","S5? (2015)","","2002-08-14","881932368","naturgucker","-976380426",2330223144,"2023-07-12","tadamcochran","iNaturalist","173983720",4165687529,2,"confirmed","observed",,179998,"MAM"
"Ursus americanus","Pallas, 1780","","American black bear","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Ursidae","Ursinae","","Ursus","americanus",,"",,"native","S4S5 (2015)","","1909-06-20","","MVZ","MVZ:Mamm:12458",1145692696,"2023-10-29","ryang985","iNaturalist","189427142",4436471316,923,"confirmed","observed",,41638,"MAM"
"Ursus arctos","Linnaeus, 1758","","grizzly bear","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Ursidae","Ursinae","","Ursus","arctos",,"",,"native","S3? (2015)","1-SC (2018)","1800-01-01","Collector(s): P. Sisson; Preparator(s): Ernest S. Booth","UWBM","UWBM:Mamm:58757",1702696723,"2023-10-15","marcisummer","iNaturalist","188536273",4431242959,33,"confirmed","observed",,41641,"MAM"
"Vulpes vulpes","Linnaeus, 1758","","red fox","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Canidae","","","Vulpes","vulpes",,"",,"native","S5","","1943-11-07","R.E. Luscher","UBCBBM","M000790",1291995985,"2023-10-07","lygodactylus","iNaturalist","187205251",4430981193,197,"confirmed","observed",,42069,"MAM"
"Zapus hudsonius","Zimmermann, 1780","","meadow jumping mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Dipodoidea","Zapodidae","","","Zapus","hudsonius",,"",,"native","S5 (2015)","","1937-08-22","Munro, JA","ROM","30599",1211863040,"1937-08-22","Munro, JA","ROM","30599",1211863040,1,"reported","unobserved",,43840,"MAM"
"Zapus princeps","Allen, 1893","","western jumping mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Dipodoidea","Zapodidae","","","Zapus","princeps",,"",,"native","S5 (2015)","","1935-08-21","Munro, JA","ROM","30596",1211863036,"1935-08-21","Munro, JA","ROM","30596",1211863036,3,"reported","unobserved",,43846,"MAM"
"Zapus trinotatus","Rhoads, 1894","","Pacific jumping mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Dipodoidea","Zapodidae","","","Zapus","trinotatus",,"",,"native","S4","","1906-05-07","Spreadborough, William","CMN","CMNMA 1241",1804100081,"2023-05-12","utta gagel","iNaturalist","161277069",4120837684,79,"confirmed","observed",,43844,"MAM"
