"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Cirratulus spectabilis","(Kinberg, 1866)","","red threads worm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Terebellida","Cirratuliformia","","Cirratulidae","","","Cirratulus","spectabilis",,"",,"native","unlisted",,"1986-09-30","","RBCM","986-00197-064",,"1986-09-30","","RBCM","986-00197-064",,1,"reported","unobserved","",1136116,"WOR"
"Crucigera zygophora","(Johnson, 1901)","","pale calcareous tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Serpulidae","","","Crucigera","zygophora",,"",,"native","unlisted",,"1986-09-30","","RBCM","986-00197-067",,"1986-09-30","","RBCM","986-00197-067",,1,"reported","unobserved","",543574,"WOR"
"Diopatra ornata","Moore, 1911","","ornate tubeworm","Animalia","Annelida","","","Polychaeta","Errantia","","Eunicida","","","Onuphidae","Onuphinae","","Diopatra","ornata",,"",,"native","unlisted",,"1999-10-02","Andy Lamb","PMLS","",,"2020-06-07","","iNaturalist","",,14,"confirmed","observed","",339286,"WOR"
"Dodecaceria concharum","Örsted, 1843","","coralline-encased filament-worm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Terebellida","Cirratuliformia","","Cirratulidae","","","Dodecaceria","concharum",,"",,"non-native","unlisted",,"1999-07-31","Charlie Gibbs","PMLS","",,"2023-06-24","","iNaturalist","",,7,"confirmed","observed","",464813,"WOR"
"Dodecaceria pacifica","(Fewkes, 1889)","","fringed filament-worm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Terebellida","Cirratuliformia","","Cirratulidae","","","Dodecaceria","pacifica",,"",,"native","unlisted",,"1969-02-21","Andy Lamb","PMLS","",,"2023-07-30","","iNaturalist","",,199,"confirmed","observed","reported as Dodecaceria fewkesi",1500739,"WOR"
"Epigamia cf. alexandri","","","noble necklace worm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","Syllidae","Autolytinae","","Epigamia","alexandri",,"",,"non-native","unlisted",,"1986-09-30","","RBCM","986-00197-018",,"1986-09-30","","RBCM","986-00197-018",,1,"reported","unobserved","",1136117,"WOR"
"Epigamia magna","(Berkeley, 1923)","","necklace worm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","Syllidae","Autolytinae","Autolytini","Epigamia","magna",,"",,"","",,"2022-02-22","","iNaturalist","",,"2022-02-22","","iNaturalist","",,1,"new 2022","observed","",628178,"WOR"
"Eudistylia vancouveri","(Kinberg, 1866)","","Vancouver feather-duster","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Sabellidae","Sabellinae","","Eudistylia","vancouveri",,"",,"native","unlisted",,"1969-02-21","Andy Lamb","PMLS","",,"2023-06-02","","iNaturalist","",,98,"confirmed","observed","",84864,"WOR"
"Eulalia sp.","","","","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Phyllodociformia","","Phyllodocidae","Eteoninae","","Eulalia","",,"",,"native","unlisted",,"1959-12-11","Dan Quayle","RBCM","989-00278-024",,"1959-12-11","Dan Quayle","RBCM","989-00278-024",,1,"reported","unobserved","",347275,"WOR"
"Golfingia vulgaris","(de Blainville, 1827)","","brown peanut worm","Animalia","Annelida","","","","","","Sipuncula","","","Golfingiidae","","","Golfingia","vulgaris",,"",,"native","unlisted",,"2007-12-15","Andy Lamb","PMLS","",,"2007-12-15","Andy Lamb","PMLS","",,1,"reported","unobserved","",874030,"WOR"
"Halosydna brevisetosa","Kinberg, 1856","","eighteen-scaled worm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Aphroditiformia","","Polynoidae","Lepidonotinae","","Halosydna","brevisetosa",,"",,"native","unlisted",,"1969-02-22","Andy Lamb","PMLS","",,"2023-06-04","","iNaturalist","",,8,"confirmed","observed","",71236,"WOR"
"Harmothoe fragilis","Moore, 1910","","chocolate & white scaleworm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Aphroditiformia","","Polynoidae","Polynoinae","","Harmothoe","fragilis",,"",,"native","unlisted",,"2012-10-06","Andy Lamb","PMLS","",,"2012-10-06","Andy Lamb","PMLS","",,1,"reported","unobserved","",873903,"WOR"
"Limnodriloides victoriensis","Brinkhurst & Baker, 1979","","naidid worm","Animalia","Annelida","","","Clitellata","Oligochaeta","","Tubificida","Tubificina","","Naididae","Limnodriloidinae","","Limnodriloides","victoriensis",,"",,"native","unlisted",,"1979-07-05","Randy Baker","RBCM","991-00598-002",,"1979-07-05","Randy Baker","RBCM","991-00598-002",,9,"reported","unobserved","",957352,"WOR"
"Myxicola sp.A","","","petite slime-tube feather-duster","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Sabellidae","Sabellinae","","Myxicola","",,"",,"native","unlisted",,"2018-06-19","Andy Lamb","PMLS","",,"2019-03-11","Andy Lamb","PMLS","",,2,"new 2018","unobserved","Myxicola sp.A = ""Myxicola aff. aesthetica”; In Europe, M. infundibulum is found in soft-sediments and M. aesthetica on docks & hard-surfaces. However, specimens from the NEP are morphologically and genetically different. In the past, several species of Myxicola were described from California, Puget Sound, and Alaska. This material needs to be re-examined.",492594,"WOR"
"Myxicola sp.B","","","slime-tube feather-duster","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Sabellidae","Sabellinae","","Myxicola","",,"",,"native","unlisted",,"1993-05-09","Charlie Gibbs","PMLS","",,"2023-06-14","","iNaturalist","",,131,"confirmed","observed","Myxicola sp.B = ""Myxicola aff. infundibulum”; In Europe, M. infundibulum is found in soft-sediments and M. aesthetica on docks & hard-surfaces. However, specimens from the NEP are morphologically and genetically different. In the past, several species of Myxicola were described from California, Puget Sound, and Alaska. This material needs to be re-examined.",49533,"WOR"
"Neoamphitrite robusta","(Johnson, 1901)","","","Animalia","Annelida","","","Polychaeta","Sedentaria","","Terebellida","Terebelliformia","","Terebellidae","Terebellinae","","Neoamphitrite","robusta",,"",,"","",,"2022-11-26","","iNaturalist","",,"2023-06-04","","iNaturalist","",,4,"new 2022","observed","",343700,"WOR"
"Neoleprea spiralis","(Johnson, 1901)","","spaghetti worm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Terebellida","Terebelliformia","","Terebellidae","Terebellinae","","Neoleprea","spiralis",,"",,"native","unlisted",,"1986-09-30","","RBCM","986-00197-015",,"1986-09-30","","RBCM","986-00197-015",,1,"reported","unobserved","",1136118,"WOR"
"Neosabellaria cementarium","(Moore, 1906)","","cemented sandmason tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","","","","Sabellariidae","","","Neosabellaria","cementarium",,"",,"native","unlisted",,"1996-09-28","Charlie Gibbs","PMLS","",,"1996-09-28","Charlie Gibbs","PMLS","",,1,"reported","unobserved","reported as Sabellaria cementarium",339237,"WOR"
"Nereis cf. zonata","","","ragworm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","Nereididae","Nereidinae","","Nereis","zonata",,"",,"","",,"1986-09-30","","RBCM","986-00197-016",,"1986-09-30","","RBCM","986-00197-016",,1,"reported","unobserved","",347330,"WOR"
"Nereis sp.","","","sea-nymph worm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","Nereididae","Nereidinae","","Nereis","",,"",,"","",,"1969-02-22","Andy Lamb","PMLS","",,"2021-11-06","","iNaturalist","",,7,"confirmed","observed","",81791,"WOR"
"Nereis vexillosa","Grube, 1851","","banner sea-nymph","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","Nereididae","Nereidinae","","Nereis","vexillosa",,"",,"native","unlisted",,"2019-05-04","","iNaturalist","",,"2023-06-07","","iNaturalist","",,4,"new 2019","observed","",81790,"WOR"
"Oxydromus pugettensis","(Johnson, 1901)","","bat star commensal worm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","Hesionidae","Ophiodrominae","Ophiodromini","Oxydromus","pugettensis",,"",,"native","unlisted",,"2006-06-23","Andy Lamb","PMLS","",,"2018-08-10","","iNaturalist","",,2,"confirmed","observed","",494514,"WOR"
"Parasabella media","Bush 1905","","parasol feather-duster","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Sabellidae","Sabellinae","","Parasabella","media",,"",,"native","unlisted",,"1994-09-10","Andy Lamb","PMLS","",,"2023-07-30","","iNaturalist","",,30,"confirmed","observed","",367054,"WOR"
"Phyllochaetopterus prolifica","Potts, 1914","","prolific three-section tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","","","","Chaetopteridae","","","Phyllochaetopterus","prolifica",,"",,"native","unlisted",,"2006-11-11","Andy Lamb","PMLS","",,"2017-06-30","Andy Lamb","PMLS","",,9,"confirmed","unobserved","",467241,"WOR"
"Phyllochaetopterus sp.","","","three-section tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","","","","Chaetopteridae","","","Phyllochaetopterus","",,"",,"","",,"2007-10-14","Andy Lamb","PMLS","",,"2016-03-27","Andy Lamb","PMLS","",,5,"confirmed","unobserved","misspelled Phyllochaeopterus claparedii",374226,"WOR"
"Pista elongata","Moore, 1909","","basket-top spaghetti worm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Terebellida","Terebelliformia","","Terebellidae","Terebellinae","","Pista","elongata",,"",,"native","unlisted",,"1993-08-16","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,59,"confirmed","unobserved","",338339,"WOR"
"Platynereis bicanaliculata","(Baird, 1863)","","algae-dwelling sea-nymph","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","Nereididae","Nereidinae","","Platynereis","bicanaliculata",,"",,"native","unlisted",,"1986-09-30","","RBCM","986-00197-063",,"2022-02-24","","iNaturalist","",,6,"confirmed","observed","",129876,"WOR"
"Protula pacifica","Pixell, 1912","","white-crown calcareous tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Serpulidae","","","Protula","pacifica",,"",,"native","unlisted",,"1981-05-31","Andy Lamb","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,64,"confirmed","unobserved","",538108,"WOR"
"Pseudochitinopoma occidentalis","(Bush, 1905)","","western calcareous tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Serpulidae","","","Pseudochitinopoma","occidentalis",,"",,"native","unlisted",,"1986-09-30","","RBCM","986-00197-068",,"2009-02-14","Andy Lamb","PMLS","",,22,"confirmed","unobserved","",538107,"WOR"
"Pseudopotamilla occelata","Moore, 1905","","feather-duster","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Sabellidae","Sabellinae","","Pseudopotamilla","occelata",,"",,"native","unlisted",,"1986-09-30","","RBCM","986-00197-062",,"1986-09-30","","RBCM","986-00197-062",,2,"reported","unobserved","",485471,"WOR"
"Salmacina tribranchiata","(Moore, 1923)","","three-branch calcareous tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Serpulidae","","","Salmacina","tribranchiata",,"",,"native","unlisted",,"2006-11-18","Andy Lamb","PMLS","",,"2006-11-18","Andy Lamb","PMLS","",,1,"reported","unobserved","",194972,"WOR"
"Schizobranchia insignis","Bush, 1905","","split-branch feather-duster","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Sabellidae","Sabellinae","","Schizobranchia","insignis",,"",,"native","unlisted",,"1969-02-21","Andy Lamb","PMLS","",,"2023-04-22","","iNaturalist","",,16,"confirmed","observed","",339561,"WOR"
"Serpula columbiana","Johnson, 1901","","red-trumpet calcareous tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Serpulidae","","","Serpula","columbiana",,"",,"native","unlisted",,"1969-02-21","Andy Lamb","PMLS","",,"2023-07-22","","iNaturalist","",,214,"confirmed","observed","",131207,"WOR"
"Spiochaetopterus costarum pottsi","(Berkeley, 1927)","","jointed three-section tubeworm","Animalia","Annelida","","","Polychaeta","Sedentaria","","","","","Chaetopteridae","","","Spiochaetopterus","costarum",,"pottsi",,"native","unlisted",,"1985-12-07","Andy Lamb","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,17,"confirmed","unobserved","misspelled Spiochaeopterus costarum",552559,"WOR"
"Thelepus sp.","","","curly-head spaghetti worm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Terebellida","Terebelliformia","","Terebellidae","Thelepodinae","","Thelepus","",,"",,"","",,"1985-08-02","Andy Lamb","PMLS","",,"2021-12-05","","iNaturalist","",,77,"confirmed","observed","",117588,"WOR"
"Tomopteris sp.","","","","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","","","Tomopteridae","","","Tomopteris","",,"",,"native","unlisted",,"2010-05-30","Andy Lamb","PMLS","",,"2021-04-11","","iNaturalist","",,3,"confirmed","observed","",194976,"WOR"
"Trypanedenta gemmipara","(Johnson, 1901)","","brown jewel necklace worm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","Syllidae","Syllinae","","Trypanedenta","gemmipara",,"",,"native","unlisted",,"1986-09-30","","RBCM","986-00197-017",,"1986-09-30","","RBCM","986-00197-017",,1,"reported","unobserved","",1136121,"WOR"
"Trypanosyllis sp.","","","necklace-worm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Nereidiformia","","Syllidae","Syllinae","","Trypanosyllis","",,"",,"","",,"1985-08-02","Andy Lamb","PMLS","",,"1985-08-02","Andy Lamb","PMLS","",,1,"reported","unobserved","",195014,"WOR"
