"Taxon","Taxon.Author","Subtaxon.Author","Common.Name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Superfamily","Family","Subfamily","Tribe","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","Reporting.Status","Observation","Collected.Reported..y.m.d.","Collector.Source","Collection.List","Accession.Number","GBIF.ID","First.Observed","Observer","iNaturalist.Link","Notes","ID","Stats.Code"
"Agaricus moelleri","Wasser","","flat-topped agaricus","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Agaricaceae","","","Agaricus","moelleri","","","","","","","reported","unobserved","2016-11-01","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","118382","FUN"
"Agaricus subrufescens","Peck","","almond mushroom","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Agaricaceae","","","Agaricus","subrufescens","","","","","","","reported","unobserved","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","179249","FUN"
"Agaricus sylvaticus","Schaeff.","","scaly wood mushroom","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Agaricaceae","","","Agaricus","sylvaticus","","","","","","","reported","unobserved","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","480776","FUN"
"Agaricus sylvicola","(Vittad.) Peck","","woodland mushroom","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Agaricaceae","","","Agaricus","sylvicola","","","","","","","reported","unobserved","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","154291","FUN"
"Agaricus xanthodermus","Genev.","","yellow stainer","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Agaricaceae","","","Agaricus","xanthodermus","","","","","","","new 2016","observed","","","","","","2016-10-10","Graham Barber","iNat:4315697","","118394","FUN"
"Agrocybe praecox","(Pers.) Fayod","","spring fieldcap","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Strophariaceae","","","Agrocybe","praecox","","","","","","","confirmed","observed","2010-04-17","Paul Kroeger","UBC","F22074","","2015-03-21","Lauren Magner & Andrew Simon","iNat:2608865","","118391","FUN"
"Albatrellus confluens","(Alb. & Schwein.) Kotl. & Pouzar","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Russulales","","","Albatrellaceae","","","Albatrellus","confluens","","","","","","","reported","unobserved","2016-02-01","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","479826","FUN"
"Albatrellus ovinus","(Schaeff.) Kotl. & Pouzar","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Russulales","","","Albatrellaceae","","","Albatrellus","ovinus","","","","","","","reported","unobserved","2016-02-01","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","123891","FUN"
"Aleuria aurantia","(Pers.) Fuckel","","orange peel fungus","Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","Pyronemataceae","","","Aleuria","aurantia","","","","","","","confirmed","observed","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","2016-10-07","Lauren Magner","iNat:4296027","","48716","FUN"
"Aleurodiscus grantii","Lloyd (1920)","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Russulales","","","Stereaceae","","","Aleurodiscus","grantii","","","","","","","new 2021","observed","","","","","","2021-10-23","Dan Tucker","iNat:99661808","","500161","FUN"
"Amanita aprica","J. Lindgr. & Tulloss","","sunshine amanita","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","aprica","","","","","","","confirmed","observed","2011-05-14","Paul Kroeger","UBC","F22073","","2017-05-18","Emma Harrower","iNat:78658048","","496850","FUN"
"Amanita constricta","Thiers & Ammirati","","Grisette","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","constricta","","","","","","","reported","unobserved","2019-11-01","Rene Zich","19th Galiano Mushroom Festival List","","","","","","","67355","FUN"
"Amanita gemmata","(Fr.) Bertill.","","gemmed amanita","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","gemmata","","","","","","","confirmed","observed","2016-11","Rene Zich","15th Galiano Mushroom Festival List","","","2017-05-18","Andrew Simon","iNat:6306947","","58691","FUN"
"Amanita muscaria ssp. flavivolvata","","","fly agaric","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","muscaria","","flavivolvata","","","","","confirmed","observed","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","2016-10-11","Graham Barber","iNat:4332997","","335932","FUN"
"Amanita pachycolea","D.E. Stuntz","","western grisette","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","pachycolea","","","","","","","confirmed","observed","2016-11","Rene Zich","15th Galiano Mushroom Festival List","","","2001-08-31","Elizabeth McClelland","iNat:36592969","","67357","FUN"
"Amanita pantherina","(DC.) Krombh.","","panthercap","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","pantherina","","","","","","","confirmed","observed","2010-04-17","Paul Kroeger","UBC","F22067","","2015-03-21","Lauren Magner & Andrew Simon","iNat:2608929","","48418","FUN"
"Amanita pantherinoides","","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","pantherinoides","","","","","","","new 2019","observed","","","","","","2019-11-23","Caitlin Robinson","iNat:36069671","","738406","FUN"
"Amanita phalloides","(Fr.) Link","","death cap","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","phalloides","","","","","","","reported","unobserved","2016-11-01","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","52135","FUN"
"Amanita porphyria","Alb. & Schwein.","","booted amanita","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","porphyria","","","","","","","reported","unobserved","2016-02","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","118400","FUN"
"Amanita silvicola","Kauffman","","woodland amanita","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","silvicola","","","","","","","confirmed","observed","2016-02","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","2020-10-29","Adrian Levine","iNat:63832731","","318795","FUN"
"Amanita smithiana","Bas","","Smith’s amanita","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","smithiana","","","","","","","reported","unobserved","2016-11","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","62485","FUN"
"Amanita vaginata","(Bull.) Lam.","","Grisette","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Pluteineae","","Amanitaceae","","","Amanita","vaginata","","","","","","","reported","unobserved","2016-05","Kent Brothers","VMS","","","","","","","55482","FUN"
"Ampulloclitocybe sp.","","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Hygrophorineae","","Hygrophoraceae","Cuphophylloideae","","Ampulloclitocybe","","","","","","","","new 2020","observed","","","","","","2020-10-14","Sylvie Hawkes","iNat:67147418","","194738","FUN"
"Annulohypoxylon multiforme","(Fr.) Y.M. Ju, J.D. Rogers, & H.M. Hsieh","","carbon cushion","Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","","","Xylariales","","","Hypoxylaceae","","","Annulohypoxylon","multiforme","","","","","","","reported","unobserved","2011-05-14","Kent Brothers","VMS","","","","","","","895016","FUN"
"Annulohypoxylon thouarsianum","","","cramp balls","Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","","","Xylariales","","","Hypoxylaceae","","","Annulohypoxylon","thouarsianum","","","","","","","new 2019","observed","","","","","","2019-05-05","Jason Headley","iNat:24699114","","55516","FUN"
"Apioperdon pyriforme","(Schaeff.) Vizzini","","pear-shaped puffball","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Lycoperdaceae","","","Apioperdon","pyriforme","","","","","","","reported","unobserved","2016-11","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","972793","FUN"
"Armillaria mellea grp.","","","honey fungi","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Marasmiineae","","Physalacriaceae","","","Armillaria","mellea","","","","","","","confirmed","observed","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","2010-11-05","Ian Guthrie","iNat:4208506","","55930","FUN"
"Arrhenia chlorocyanea","(Pat.) Redhead, Lutzoni, Moncalvo & Vilgalys","","blue omphalina","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Hygrophorineae","","Hygrophoraceae","","","Arrhenia","chlorocyanea","","","","","","","reported","unobserved","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","354693","FUN"
"Arthophacopsis parmeliarum","Hafellner","","lichenicole","Fungi","Ascomycota","Pezizomycotina","","Arthoniomycetes","","","Arthoniales","","","","","","Arthophacopsis","parmeliarum","","","","native","unlisted","","new 2021","observed","","","","","","2021-10-23","Alejandro Huereca Delgado & Andrew Simon ","iNat:99510061","","462358","LIC"
"Arthophacopsis parmeliarum","","","","Fungi","Ascomycota","Pezizomycotina","","Arthoniomycetes","","","Arthoniales","","","","","","Arthophacopsis","parmeliarum","","","","","","","new 2021","observed","","","","","","2021-10-23","Alejandro Huereca Delgado","iNat:99510061","","462358","FUN"
"Ascocoryne sarcoides","(Jacq.) J.W. Groves & D.E. Wilson","","purple gel","Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Helotiales","","","Gelatinodiscaceae","","","Ascocoryne","sarcoides","","","","","","","confirmed","observed","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","2017-11-19","Kevin Toomer","iNat:8866418","","49075","FUN"
"Astraeus sp.","","","Barometer Earthstars","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Boletales","","","Astraeaceae","","","Astraeus","","","","","","","","new 2017","observed","","","","","","2017-04-06","Andrew Simon","iNat:5619969","","48774","FUN"
"Atheniella adonis","(Bull.)","","scarlet bonnet","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Marasmiineae","","Porotheleaceae","","","Atheniella","adonis","","","","","","","reported","unobserved","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","485685","FUN"
"Aureoboletus mirabilis","","","admirable bolete","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Boletales","","","Boletaceae","Xerocomoideae","","Aureoboletus","mirabilis","","","","","","","confirmed","observed","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","2013-10-26","Ian Guthrie","iNat:4208484","","790782","FUN"
"Auriscalpium vulgare","Gray","","pinecone earpick","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Russulales","","","Auriscalpiaceae","","","Auriscalpium","vulgare","","","","","","","confirmed","observed","2017-05-01","Kent Brothers","VMS","","","2017-12-10","Kevin Toomer","iNat:9117056","","55175","FUN"
"Baeospora myosura","(Fr.) Singer","","crowded gills","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Marasmiineae","","Cyphellaceae","","","Baeospora","myosura","","","","","","","reported","unobserved","2016-11","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","118349","FUN"
"Battarrea phalloides","(Dicks.) Pers.","","scaley-stalked puffball","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Agaricaceae","","","Battarrea","phalloides","","","","","","","reported","unobserved","2008-10-25","Rene Zich","UBC","F29851","","","","","","119969","FUN"
"Bertia moriformis","(Tode) De Not.","","wood mulberry","Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","","","Coronophorales","","","Bertiaceae","","","Bertia","moriformis","","","","","","","reported","unobserved","2017-05-06","Kent Brothers","VMS","","","","","","","381382","FUN"
"Biscogniauxia cf. mediterranea","(De Not.) Kuntze","","","Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","","","Xylariales","","","Graphostromataceae","","","Biscogniauxia","mediterranea","","","","","","","reported","unobserved","2011-05-14","Kent Brothers","VMS","","","","","","","350183","FUN"
"Bjerkandera adusta","","","Smoky polypore","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Polyporales","","","Phanerochaetaceae","","","Bjerkandera","adusta","","","","","","","new 2020","observed","","","","","","2020-02-08","ssilverman","iNat:38440421","","118038","FUN"
"Bolbitius titubans","(Bull.) Fries","","sunny side up","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Bolbitiaceae","","","Bolbitius","titubans","","","","","","","confirmed","observed","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","2018-10-07","Kevin Toomer","iNat:17320562","","55474","FUN"
"Boletopsis subsquamosa","(L.) Kotl. & Pouzar","","kurokawa","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Thelephorales","","","Bankeraceae","","","Boletopsis","subsquamosa","","","","","","","reported","unobserved","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","194472","FUN"
"Boletus edulis","Bull.","","cep","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Boletales","","","Boletaceae","","","Boletus","edulis","","","","","","","reported","unobserved","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","48701","FUN"
"Bovista plumbea","Pers.","","tumbling puffball","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Lycoperdaceae","","","Bovista","plumbea","","","","","","","reported","unobserved","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","118132","FUN"
"Brunneoporus malicola","","","polypore","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Polyporales","","","Fomitopsidaceae","","","Brunneoporus","malicola","","","","","","","new 2018","observed","2015-03-21","Paul Kroeger","UBC","F31147","","2018-03-18","Andrew Simon","iNat:10306146","","1031378","FUN"
"Byssomerulius corium","(Pers.) Parmasto","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Polyporales","","","Irpicaceae","","","Byssomerulius","corium","","","","","","","confirmed","observed","2010-04-01","Kent Brothers","VMS","","","2021-09-05","bradva73","iNat:93746648","","118073","FUN"
"Callistosporium luteo-olivaceum","(Berk. & M.A. Curtis) Singer","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Tricholomatineae","","Biannulariaceae","","","Callistosporium","luteo-olivaceum","","","","","","","reported","unobserved","2010-04-17","Paul Kroeger","UBC","F22065","","","","","","118354","FUN"
"Calocera cornea","(Batsch) Fr.","","yellow hair","Fungi","Basidiomycota","Agaricomycotina","","Dacrymycetes","","","Dacrymycetales","","","Dacrymycetaceae","","","Calocera","cornea","","","","","","","confirmed","observed","2016-11","Rene Zich","15th Galiano Mushroom Festival List","","","2017-11-03","Kevin Toomer","iNat:8671129","","118027","FUN"
"Calocera viscosa","(Pers.) Fr.","","staghorn jelly fungus","Fungi","Basidiomycota","Agaricomycotina","","Dacrymycetes","","","Dacrymycetales","","","Dacrymycetaceae","","","Calocera","viscosa","","","","","","","confirmed","observed","2016-02","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","2017-05-19","Andrew Simon","iNat:9199637","","63405","FUN"
"Caloscypha fulgens","(Pers.) Boud.","","spring orange peel","Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","Caloscyphaceae","","","Caloscypha","fulgens","","","","","","","confirmed","observed","2009-05-16","Kent Brothers","VMS","","","2016-03-22","Tyson Ehlers","iNat:2889716","","153035","FUN"
"Calycina citrina","","","yellow fairy cups","Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Helotiales","","","Helotiaceae","","","Calycina","citrina","","","","","","","confirmed","observed","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","2016-10-12","Andrew Simon","iNat:4337526","","955949","FUN"
"Cantharellula umbonata","(J.F. Gmel.) Singer","","grayling","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Hygrophorineae","","Hygrophoraceae","","","Cantharellula","umbonata","","","","","","","reported","unobserved","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","341438","FUN"
"Cantharellus formosus","Corner","","pacific golden chanterelle","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Cantharellales","","","Cantharellaceae","","","Cantharellus","formosus","","","","","","","confirmed","observed","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","2018-11-05","Larissa Marie","iNat:18154444","","120443","FUN"
"Cantharellus subalbidus","A.H. Sm. & Morse","","white chanterelle","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Cantharellales","","","Cantharellaceae","","","Cantharellus","subalbidus","","","","","","","confirmed","observed","2016-11","Rene Zich","15th Galiano Mushroom Festival List","","","2016-10-12","Andrew Simon","iNat:4337478","","54132","FUN"
"Cerioporus leptocephalus","","","blackfoot polypore","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Polyporales","","","Polyporaceae","","","Cerioporus","leptocephalus","","","","","","","confirmed","observed","2010-04-17","Paul Kroeger","UBC","F22080","","2020-10-06","Adrian Levine","iNat:62340845","","928232","FUN"
"Cerioporus squamosus","(Huds.) Fr.","","dryad’s saddle","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Polyporales","","","Polyporaceae","","","Cerioporus","squamosus","","","","","","","reported","unobserved","2007-04-01","Kent Brothers","VMS","","","","","","","940028","FUN"
"Cerioporus varius","(Pers.) Zmitr. & Kovalenko","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Polyporales","","","Polyporaceae","","","Cerioporus","varius","","","","","","","reported","unobserved","2011-05-14","Kent Brothers","VMS","","","","","","","895267","FUN"
"Chalciporus piperatus","(Bull.) Bataille","","peppery bolete","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Boletales","","","Boletaceae","","","Chalciporus","piperatus","","","","","","","reported","unobserved","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","147354","FUN"
"Cheilymenia sp.","","","","Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","Pyronemataceae","","","Cheilymenia","","","","","","","","reported","unobserved","2012-05-12","Kent Brothers","VMS","","","","","","","344607","FUN"
"Chlorociboria aeruginascens","(Nyl.) Kanouse ex C.S. Ramamurthi, Korf & L.R. Batra","","green wood cup","Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Helotiales","","","Chlorociboriaceae","","","Chlorociboria","aeruginascens","","","","","","","reported","unobserved","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","122329","FUN"
"Chlorociboria sp.","","","","Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Helotiales","","","Chlorociboriaceae","","","Chlorociboria","","","","","","","","new 2006","observed","","","","","","2006-05-23","Ian Guthrie","iNat:4209529","","54595","FUN"
"Chlorophyllum brunneum","(Farl. & Burt) Vellinga","","shaggy parasol","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Agaricaceae","","","Chlorophyllum","brunneum","","","","","","","reported","unobserved","2016-11-07","Rene Zich","15th Galiano Mushroom Festival List","","","","","","","58693","FUN"
"Chlorophyllum olivieri","(Barla) Vellinga","","dark parasol","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Agaricaceae","","","Chlorophyllum","olivieri","","","","","","","confirmed","observed","2016-11-01","Rene Zich","15th Galiano Mushroom Festival List","","","2017-10-23","Kevin Toomer","iNat:8522806","","424530","FUN"
"Chlorophyllum rhacodes","","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Agaricineae","","Agaricaceae","","","Chlorophyllum","rhacodes","","","","","","","new 2019","","","","","","","2019-10-06","Sarah Tweedale","iNat:33974478","","56535","FUN"
"Chondrostereum purpureum","(Pers.) Pouzar","","silver leaf","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Marasmiineae","","Cyphellaceae","","","Chondrostereum","purpureum","","","","","","","confirmed","observed","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","2021-11-03","Andrew Simon","iNat:100206030","","118036","FUN"
"Chromosera cyanophylla","(Fries) Redhead, Ammirati & Norvell","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Hygrophorineae","","Hygrophoraceae","","","Chromosera","cyanophylla","","","","","","","reported","unobserved","2016-02","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","118359","FUN"
"Chroogomphus ochraceus","","","Olive Pine Spike","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Boletales","","","Gomphidiaceae","","","Chroogomphus","ochraceus","","","","","","","new 2021","observed","","","","","","2021-06-18","Caitlin Robinson","iNat:94284122","","118358","FUN"
"Chroogomphus rutilus","(Schaeff.) O.K. Mill.","","colourful chroogomphus","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Boletales","","","Gomphidiaceae","","","Chroogomphus","rutilus","","","","","","","reported","unobserved","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","194275","FUN"
"Chroogomphus tomentosus","(Murrill) O.K. Mill.","","woolly chroogomphus","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Boletales","","","Gomphidiaceae","","","Chroogomphus","tomentosus","","","","","","","reported","unobserved","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","48639","FUN"
"Chrysomphalina aurantiaca","(Peck) Redhead","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Hygrophorineae","","Hygrophoraceae","","","Chrysomphalina","aurantiaca","","","","","","","confirmed","observed","2016-02","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","2021-10-17","Dave “Zeuss"" Cochrane","iNat:98599994","","343259","FUN"
"Chrysomphalina chrysophylla","(Fr.) Clémençon","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Hygrophorineae","","Hygrophoraceae","","","Chrysomphalina","chrysophylla","","","","","","","reported","unobserved","2016-02-01","Rene Zich","Galiano Comprehensive Mushroom List Feb 2016","","","","","","","484686","FUN"
"Ciboria rufofusca","(O. Weberb.) Sacc.","","fir cone fungus","Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Helotiales","","","Sclerotiniaceae","","","Ciboria","rufofusca","","","","","","","reported","unobserved","2007-04-28","Kent Brothers","VMS","","","","","","","326843","FUN"
"Clavaria fragilis var. fragilis","","","fairy fingers","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Clavariineae","","Clavariaceae","","","Clavaria","fragilis","","","fragilis","","","","confirmed","observed","2016-11","Rene Zich","15th Galiano Mushroom Festival List","","","2017-11-11","Kevin Toomer","iNat:8808267","","53885","FUN"
"Clavaria fragilis var. vermicularis","","","","Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","","","Agaricales","Clavariineae","","Clavariaceae","","","Clavaria","fragilis","","","vermicularis","","","","new 2018","observed","","","","","","2018-10-26","Kevin Toomer","iNat:18033205","","53888","FUN"
