scientificName,scientificNameAuthorship,subtaxonAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,superfamily,family,subfamily,tribe,genus,specificEpithet,hybrid,subspecies,variety,establishmentMeans,provincialStatus,nationalStatus,firstReported,firstReportedBy,firstReportedSource,firstReportedCollectionNumber,firstReportedGBIF,lastReported,lastReportedBy,lastReportedSource,lastReportedCollectionNumber,lastReportedGBIF,recordCount,reportingStatus,iNatObservationStatus,notes,ID,statsCode
Aplanochytrium blankum,Fiorito & Leander,,protist,Chromista,Bigyra,,,Labyrinthulea,,,Thraustochytrida,,,Aplanochytriidae,,,Aplanochytrium,Aplanochytrium blankum,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:166,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:166,,1,new 2020,unobserved,,1589508,ALG
Arachnocorallium sp.,,,radiozoan,Chromista,Radiozoa,,,Polycystina,,,Nassellaria,,,Plagiacanthidae,,,Arachnocorallium,,,,,,unlisted,unlisted,2006-01-24,Mark Webber,iNaturalist,iNat:4873076,,2006-01-24,Mark Webber,iNaturalist,iNat:4873076,,1,reported,observed,,521669,ALG
Arachnoidiscus schmidtii,Hajós,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Arachnoidiscales,,,Arachnoidiscaceae,,,Arachnoidiscus,Arachnoidiscus schmidtii,,,,,unlisted,unlisted,2005-01-31,Mark Webber,iNaturalist,iNat:4874715,,2005-01-31,Mark Webber,iNaturalist,iNat:4874715,,1,reported,observed,,521732,ALG
Arcocellulus cornucervis,"Hasle, Stosch & Syvertsen",,diatom,Chromista,Bacillariophyta,Bacillariophytina,,Mediophyceae,Cymatosirophycidae,,Cymatosirales,,,Cymatosiraceae,,,Arcocellulus,Arcocellulus cornucervis,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:168,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:168,,1,new 2020,unobserved,,1589510,ALG
Asterionellopsis glacialis,(Castracane) Round,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Fragilariophycidae,,Fragilariales,,,Fragilariaceae,,,Asterionellopsis,Asterionellopsis glacialis,,,,,unlisted,unlisted,2004-07-25,Mark Webber,iNaturalist,iNat:4848898,,2022-04-06,Mark Webber,iNaturalist,iNat:111057760,,3,confirmed,observed,,428503,ALG
Asteromphalus heptactis,(Brébisson) Ralfs,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Asterolamprales,,,Asterolampraceae,,,Asteromphalus,Asteromphalus heptactis,,,,,unlisted,unlisted,2007-07-13,Mark Webber,iNaturalist,iNat:4874751,,2008-11-11,Mark Webber,iNaturalist,iNat:49975207,,2,confirmed,observed,,521735,ALG
Atkinsiella dubia,(D. Atkins) Vishniac,,marine fungus,Chromista,Oomycota,,,Peronosporea,Saprolegniidae,,Saprolegniales,,,Haliphthoraceae,,,Atkinsiella,Atkinsiella dubia,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:169,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:169,,1,new 2020,unobserved,,1589512,FUN
Aulacodiscus kittonii,Arnott ex Ralfs,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Coscinodiscales,,,Aulacodiscaceae,,,Aulacodiscus,Aulacodiscus kittonii,,,,,unlisted,unlisted,2010-12-29,Mark Webber,iNaturalist,iNat:198630924,,2010-12-29,Mark Webber,iNaturalist,iNat:198630924,,1,reported,observed,,1530535,ALG
Aulacodiscus oreganus,Harvey & Bailey,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Coscinodiscales,,,Aulacodiscaceae,,,Aulacodiscus,Aulacodiscus oreganus,,,,,unlisted,unlisted,2023-05-26,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:105,,2023-05-27,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:114,,13,new 2023,unobserved,,1509797,ALG
Bacillaria paxillifera,(O.F.Müller) T.Marsson,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Bacillariales,,,Bacillariaceae,,,Bacillaria,Bacillaria paxillifera,,,,,unlisted,unlisted,2021-03-07,Mark Webber,iNaturalist,iNat:192871056,,2021-03-07,Mark Webber,iNaturalist,iNat:192871056,,1,new 2021,observed,,1268470,ALG
Bacillaria sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Bacillariales,,,Bacillariaceae,,,Bacillaria,,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:170,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:170,,1,new 2020,unobserved,,200864,ALG
Bacterosira constricta,(Gaarder) J.S.Park & J.H.Lee,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Thalassiosirophycidae,,Thalassiosirales,,,Thalassiosiraceae,,,Bacterosira,Bacterosira constricta,,,,,unlisted,unlisted,2021-07-22,"Mark Webber, Arjan van Asselt",Webber et al. 2022-2023,MWPlankton2022-2023:24,,2023-02-22,"Mark Webber, Arjan van Asselt",Webber et al. 2022-2023,MWPlankton2022-2023:23,,9,new 2021,unobserved,,1018729,ALG
Berkeleya rutilans,(Trentepohl ex Roth) Grunow,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Naviculales,Neidiineae,,Berkeleyaceae,,,Berkeleya,Berkeleya rutilans,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:171,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:171,,1,new 2020,unobserved,,508779,ALG
Biddulphia biddulphiana,(J.E. Smith) Boyer,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Biddulphiales,,,Biddulphiaceae,,,Biddulphia,Biddulphia biddulphiana,,,,,unlisted,unlisted,2008-07-19,Mark Webber,iNaturalist,iNat:4876149,,2008-07-19,Mark Webber,iNaturalist,iNat:4876149,,1,reported,observed,,372546,ALG
Campylodiscus bicostatus,W.Smith ex Roper,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Surirellales,,,Surirellaceae,,,Campylodiscus,Campylodiscus bicostatus,,,,,unlisted,unlisted,2021-03-07,Mark Webber,iNaturalist,iNat:189680990,,2021-03-07,Mark Webber,iNaturalist,iNat:189680990,,1,new 2021,observed,,970266,ALG
Cerataulina pelagica,(Cleve) Hendey,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Hemiaulales,,,Hemiaulaceae,,,Cerataulina,Cerataulina pelagica,,,,,unlisted,unlisted,2008-07-11,Mark Webber,iNaturalist,iNat:9290781,,2023-05-27,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:127,,58,confirmed,observed,,448296,ALG
Chaetoceros affinis,Lauder,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros affinis,,,,,unlisted,unlisted,2004-07-28,Mark Webber,iNaturalist,iNat:4876445,,2004-07-28,Mark Webber,iNaturalist,iNat:4876445,,1,reported,observed,,423795,ALG
Chaetoceros concavicornis,L.A. Mangin,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros concavicornis,,,,,unlisted,unlisted,2006-01-13,Mark Webber,iNaturalist,iNat:4876451,,2006-01-13,Mark Webber,iNaturalist,iNat:4876451,,1,reported,observed,,521748,ALG
Chaetoceros contortus,F.Schütt,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros contortus,,,,,unlisted,unlisted,2021-07-22,"Mark Webber, Arjan van Asselt",Webber et al. 2022-2023,MWPlankton2022-2023:56,,2023-05-27,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:179,,31,new 2021,unobserved,,488049,ALG
Chaetoceros curvisetus,Cleve,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros curvisetus,,,,,unlisted,unlisted,2006-01-02,Mark Webber,iNaturalist,iNat:4876455,,2006-01-02,Mark Webber,iNaturalist,iNat:4876455,,1,reported,observed,,504135,ALG
Chaetoceros debilis,Cleve,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros debilis,,,,,unlisted,unlisted,2021-07-22,"Mark Webber, Arjan van Asselt",Webber et al. 2022-2023,MWPlankton2022-2023:72,,2023-05-27,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:192,,22,new 2021,unobserved,,437720,ALG
Chaetoceros decipiens,Cleve,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros decipiens,,,,,unlisted,unlisted,2008-11-09,Mark Webber,iNaturalist,iNat:4876188,,2008-11-09,Mark Webber,iNaturalist,iNat:4876188,,1,reported,observed,,446735,ALG
Chaetoceros diadema,(Ehrenberg) Gran,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros diadema,,,,,unlisted,unlisted,2021-07-22,"Mark Webber, Arjan van Asselt",Webber et al. 2022-2023,MWPlankton2022-2023:80,,2023-05-27,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:205,,22,new 2021,unobserved,,411115,ALG
Chaetoceros didymus,Ehrenberg,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros didymus,,,,,unlisted,unlisted,2006-01-01,Mark Webber,iNaturalist,iNat:4849241,,2010-08-06,Mark Webber,iNaturalist,iNat:4876179,,2,confirmed,observed,,448287,ALG
Chaetoceros laciniosus,F. Schütt,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros laciniosus,,,,,unlisted,unlisted,2009-08-11,Mark Webber,iNaturalist,iNat:4876214,,2009-08-11,Mark Webber,iNaturalist,iNat:4876214,,1,reported,observed,,521745,ALG
Chaetoceros lorenzianus,Grunow,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros lorenzianus,,,,,unlisted,unlisted,2008-11-15,Mark Webber,iNaturalist,iNat:4876441,,2008-11-15,Mark Webber,iNaturalist,iNat:4876441,,1,reported,observed,,521747,ALG
Chaetoceros peruvianus,Brightwell,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros peruvianus,,,,,unlisted,unlisted,2022-09-26,Mark Webber,iNaturalist,iNat:141899549,,2022-09-26,Mark Webber,iNaturalist,iNat:141899549,,1,new 2022,observed,,411129,ALG
Chaetoceros radicans,F. Schütt,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros radicans,,,,,unlisted,unlisted,2006-01-21,Mark Webber,iNaturalist,iNat:4876457,,2006-01-21,Mark Webber,iNaturalist,iNat:4876457,,1,reported,observed,,521749,ALG
Chaetoceros similis,Cleve,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros similis,,,,,unlisted,unlisted,2021-07-22,"Mark Webber, Arjan van Asselt",Webber et al. 2022-2023,MWPlankton2022-2023:88,,2023-05-27,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:218,,35,new 2021,unobserved,,534336,ALG
Chaetoceros socialis,H.S. Lauder,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,Chaetoceros socialis,,,,,unlisted,unlisted,2008-11-15,Mark Webber,iNaturalist,iNat:4876466,,2013-07-20,Mark Webber,iNaturalist,iNat:9217803,,4,confirmed,observed,,411126,ALG
Chelonicola sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Cymbellales,,,Rhoicospheniaceae,,,Chelonicola,,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:172,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:172,,1,new 2020,unobserved,,1589515,ALG
Chlorococcum sp.,,,green alga,Plantae,Chlorophyta,,,Chlorophyceae,,,Chlamydomonadales,,,Chlorococcaceae,,,Chlorococcum,,,,,,unlisted,unlisted,2022-10-31,Mark Webber,Webber et al. 2022,MWMiners2022:1,,2022-10-31,Mark Webber,Webber et al. 2022,MWMiners2022:1,,1,new 2022,unobserved,,968579,ALG
Cocconeis sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Cocconeidales,,,Cocconeidaceae,,,Cocconeis,,,,,,unlisted,unlisted,2005-07-19,Mark Webber,iNaturalist,iNat:5197578,,2023-05-26,Mark Webber,iNaturalist,iNat:191386022,,5,confirmed,observed,,339306,ALG
Cocconeis stauroneiformis,H.Okuno,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Cocconeidales,,,Cocconeidaceae,,,Cocconeis,Cocconeis stauroneiformis,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:173,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:173,,2,new 2020,unobserved,,989079,ALG
Corethron hystrix,Hensen,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Corethrales,,,Corethraceae,,,Corethron,Corethron hystrix,,,,,unlisted,unlisted,2006-01-06,Mark Webber,iNaturalist,iNat:49989060,,2006-01-21,Mark Webber,iNaturalist,iNat:49989452,,3,confirmed,observed,,484134,ALG
Coscinodiscus granii,L.F. Gough,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Coscinodiscales,,,Coscinodiscaceae,,,Coscinodiscus,Coscinodiscus granii,,,,,unlisted,unlisted,2009-08-02,Mark Webber,iNaturalist,iNat:9291001,,2023-02-22,"Mark Webber, Arjan van Asselt",Webber et al. 2022-2023,MWPlankton2022-2023:95,,20,confirmed,observed,,570485,ALG
Coscinodiscus radiatus,Ehrenberg,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Coscinodiscales,,,Coscinodiscaceae,,,Coscinodiscus,Coscinodiscus radiatus,,,,,unlisted,unlisted,2009-12-15,Mark Webber,iNaturalist,iNat:40704549,,2023-05-27,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:257,,35,confirmed,observed,,424382,ALG
Coscinodiscus wailesii,Gran & Angst,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Coscinodiscales,,,Coscinodiscaceae,,,Coscinodiscus,Coscinodiscus wailesii,,,,,unlisted,unlisted,2019-09-18,Mark Webber,iNaturalist,iNat:44884072,,2022-06-25,Andrew Simon,iNaturalist,iNat:127062743,,4,new 2019,observed,,549788,ALG
Cyclotella litoralis,Lange & Syvertsen,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Thalassiosirophycidae,,Stephanodiscales,,,Stephanodiscaceae,,,Cyclotella,Cyclotella litoralis,,,,,unlisted,unlisted,2023-05-26,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:261,,2023-05-27,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:270,,13,new 2023,unobserved,,1569671,ALG
Cyclotella sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Thalassiosirophycidae,,Stephanodiscales,,,Stephanodiscaceae,,,Cyclotella,,,,,,unlisted,unlisted,2006-01-24,Mark Webber,iNaturalist,iNat:49991081,,2023-02-22,"Mark Webber, Arjan van Asselt",Webber et al. 2022-2023,MWPlankton2022-2023:127,,10,confirmed,observed,,345199,ALG
Cylindrotheca closterium,(Ehrenberg) Reimann & J.C.Lewin,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Bacillariales,,,Bacillariaceae,,,Cylindrotheca,Cylindrotheca closterium,,,,,unlisted,unlisted,2006-07-21,Mark Webber,iNaturalist,iNat:5197566,,2023-05-27,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:283,,47,confirmed,observed,,203739,ALG
Cymbella sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Cymbellales,,,Cymbellaceae,,,Cymbella,,,,,,unlisted,unlisted,2006-01-10,Mark Webber,iNaturalist,iNat:5197569,,2006-01-10,Mark Webber,iNaturalist,iNat:5197569,,1,reported,observed,,123878,ALG
Dactyliosolen fragilissimus,(Bergon) Hasle,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Rhizosoleniales,,,Rhizosoleniaceae,,,Dactyliosolen,Dactyliosolen fragilissimus,,,,,unlisted,unlisted,2020-04-25,Mark Webber,iNaturalist,iNat:50047033,,2020-04-25,Mark Webber,iNaturalist,iNat:50047033,,1,new 2020,observed,,429201,ALG
Detonula pumila,(Castracane) Gran,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Thalassiosirophycidae,,Thalassiosirales,,,Thalassiosiraceae,,,Detonula,Detonula pumila,,,,,unlisted,unlisted,2005-07-14,Mark Webber,iNaturalist,iNat:5197581,,2023-05-27,"Arjan van Asselt, Henry McGee, Zach Montieth, Laura Parfrey",Galiano BioBlitz 2023,GBB2023:322,,23,confirmed,observed,,468053,ALG
Dictyocha crux,Ehrenberg,,golden alga,Chromista,Ochrophyta,,,Chrysophyceae,,,Dictyochales,,,Dictyochaceae,,,Dictyocha,Dictyocha crux,,,,,unlisted,unlisted,2006-07-13,Mark Webber,iNaturalist,iNat:5197588,,2006-07-13,Mark Webber,iNaturalist,iNat:5197588,,1,reported,observed,,534455,ALG
Dictyocha fibula,Ehrenberg,,golden alga,Chromista,Ochrophyta,,,Chrysophyceae,,,Dictyochales,,,Dictyochaceae,,,Dictyocha,Dictyocha fibula,,,,,unlisted,unlisted,2005-01-20,Mark Webber,iNaturalist,iNat:4849190,,2006-07-13,Mark Webber,iNaturalist,iNat:5197590,,2,confirmed,observed,,424389,ALG
Dinophysis acuminata,Claparède & Lachmann,,dinoflagellate,Chromista,Miozoa,Myzozoa,Dinoflagellata,Dinophyceae,,,Dinophysiales,,,Dinophysiaceae,,,Dinophysis,Dinophysis acuminata,,,,,unlisted,unlisted,2012-08-05,Mark Webber,iNaturalist,iNat:4849148,,2012-08-05,Mark Webber,iNaturalist,iNat:4849148,,2,confirmed,observed,,320121,ALG
Diploneis cf. smithii,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Naviculales,Diploneidineae,,Diploneidaceae,,,Diploneis,,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:178,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:178,,1,new 2020,unobserved,,345522,ALG
Diploneis sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Naviculales,Diploneidineae,,Diploneidaceae,,,Diploneis,,,,,,unlisted,unlisted,2006-01-22,Mark Webber,iNaturalist,iNat:50195051,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2020,Zostera2020:179,,2,confirmed,observed,,345801,ALG
Ditylum brightwellii,(T. West) Grunow,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Lithodesmidales,,,Lithodesmiaceae,,,Ditylum,Ditylum brightwellii,,,,,unlisted,unlisted,2011-11-19,Mark Webber,iNaturalist,iNat:4848365,,2019-12-07,Mark Webber,iNaturalist,iNat:36624927,,8,confirmed,observed,,424387,ALG
Ebria tripartita,(Schumann) Lemmermann,,flagellate,Chromista,Cercozoa,Filosa,Ventrifilosa,Thecofilosea,,,Ebriida,,,Ebriidae,,,Ebria,Ebria tripartita,,,,,unlisted,unlisted,2022-06-25,Andrew Simon,iNaturalist,iNat:126984541,,2022-06-25,Andrew Simon,iNaturalist,iNat:126984541,,1,new 2022,observed,,990948,ALG
Ellerbeckia sol,(Ehrenberg) R.M.Crawford & P.A.Sims,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Paraliophycidae,,Paraliales,,,Radialiplicataceae,,,Ellerbeckia,Ellerbeckia sol,,,,,unlisted,unlisted,2021-03-07,Mark Webber,iNaturalist,iNat:190964499,,2023-05-26,Mark Webber,iNaturalist,iNat:190804570,,3,new 2021,observed,,1509403,ALG
